296.912	93.500
297.101	108.500
297.290	85.500
297.479	84.500
297.668	77.500
297.858	79.500
298.047	61.500
298.236	40.500
298.425	32.500
298.614	50.500
298.803	48.500
298.992	84.500
299.181	102.500
299.370	67.500
299.559	94.500
299.748	126.500
299.937	118.500
300.126	70.500
300.315	91.500
300.504	77.500
300.693	48.500
300.882	86.500
301.071	88.500
301.260	96.500
301.449	105.500
301.638	94.500
301.827	68.500
302.016	63.500
302.205	60.500
302.395	74.500
302.584	83.500
302.773	105.500
302.962	113.500
303.151	86.500
303.340	97.500
303.529	84.500
303.718	90.500
303.907	96.500
304.096	86.500
304.285	86.500
304.474	66.500
304.663	55.500
304.852	81.500
305.041	124.500
305.230	79.500
305.419	62.500
305.608	62.500
305.797	60.500
305.986	52.500
306.175	24.500
306.364	53.500
306.553	53.500
306.743	83.500
306.932	83.500
307.121	62.500
307.310	63.500
307.499	86.500
307.688	62.500
307.877	54.500
308.066	67.500
308.255	96.500
308.444	77.500
308.633	57.500
308.822	90.500
309.011	116.500
309.200	101.500
309.389	76.500
309.578	76.500
309.767	85.500
309.956	93.500
310.145	66.500
310.334	50.500
310.523	101.500
310.712	108.500
310.901	78.500
311.091	73.500
311.280	83.500
311.469	93.500
311.658	68.500
311.847	78.500
312.036	64.500
312.225	104.500
312.414	109.500
312.603	77.500
312.792	61.500
312.981	56.500
313.170	93.500
313.349	100.500
313.527	107.500
313.706	125.500
313.884	107.500
314.063	96.500
314.241	94.500
314.420	70.500
314.598	78.500
314.777	71.500
314.955	60.500
315.134	81.500
315.312	124.500
315.491	115.500
315.669	122.500
315.848	97.500
316.027	86.500
316.205	69.500
316.384	45.500
316.562	50.500
316.741	59.500
316.919	44.500
317.098	71.500
317.276	77.500
317.455	84.500
317.633	93.500
317.812	81.500
317.990	101.500
318.169	109.500
318.347	85.500
318.526	122.500
318.705	96.500
318.883	77.500
319.062	93.500
319.240	90.500
319.419	56.500
319.597	87.500
319.776	101.500
319.954	75.500
320.133	55.500
320.311	58.500
320.490	135.500
