296.912	319.500
297.101	65.500
297.290	24.500
297.479	146.500
297.668	-204.500
297.858	-58.500
298.047	214.500
298.236	125.500
298.425	24.500
298.614	-72.500
298.803	-241.500
298.992	6.500
299.181	131.500
299.370	-35.500
299.559	24.500
299.748	182.500
299.937	193.500
300.126	251.500
300.315	-123.500
300.504	-97.500
300.693	133.500
300.882	-4.500
301.071	-21.500
301.260	-94.500
301.449	-101.500
301.638	58.500
301.827	-20.500
302.016	-37.500
302.205	-1.500
302.395	-174.500
302.584	-118.500
302.773	171.500
302.962	213.500
303.151	-60.500
303.340	-206.500
303.529	-307.500
303.718	-130.500
303.907	43.500
304.096	37.500
304.285	-28.500
304.474	-10.500
304.663	-18.500
304.852	78.500
305.041	186.500
305.230	114.500
305.419	-30.500
305.608	68.500
305.797	116.500
305.986	-79.500
306.175	-264.500
306.364	-327.500
306.553	-115.500
306.743	64.500
306.932	35.500
307.121	65.500
307.310	43.500
307.499	-13.500
307.688	-173.500
307.877	-27.500
308.066	-42.500
308.255	-14.500
308.444	190.500
308.633	46.500
308.822	-206.500
309.011	-406.500
309.200	-118.500
309.389	93.500
309.578	-67.500
309.767	-7.500
309.956	52.500
310.145	-62.500
310.334	-223.500
310.523	-79.500
310.712	-156.500
310.901	-279.500
311.091	-61.500
311.280	68.500
311.469	-79.500
311.658	241.500
311.847	132.500
312.036	-177.500
312.225	-119.500
312.414	-253.500
312.603	-213.500
312.792	170.500
312.981	73.500
313.170	-18.500
313.349	-113.500
313.527	-36.500
313.706	14.500
313.884	7.500
314.063	12.500
314.241	36.500
314.420	238.500
314.598	121.500
314.777	127.500
314.955	-124.500
315.134	-83.500
315.312	-122.500
315.491	-178.500
315.669	44.500
315.848	-49.500
316.027	-118.500
316.205	-0.500
316.384	-146.500
316.562	-37.500
316.741	-163.500
316.919	-60.500
317.098	-38.500
317.276	-320.500
317.455	-205.500
317.633	61.500
317.812	161.500
317.990	-116.500
318.169	44.500
318.347	126.500
318.526	243.500
318.705	-67.500
318.883	-87.500
319.062	68.500
319.240	178.500
