296.912	39.000
297.101	7.000
297.290	18.000
297.479	24.000
297.668	41.000
297.858	20.000
298.047	44.000
298.236	25.000
298.425	4.000
298.614	16.000
298.803	26.000
298.992	22.000
299.181	-5.000
299.370	33.000
299.559	27.000
299.748	13.000
299.937	27.000
300.126	36.000
300.315	7.000
300.504	24.000
300.693	54.000
300.882	29.000
301.071	24.000
301.260	32.000
301.449	12.000
301.638	27.000
301.827	25.000
302.016	75.000
302.205	59.000
302.395	45.000
302.584	40.000
302.773	24.000
302.962	50.000
303.151	38.000
303.340	29.000
303.529	-9.000
303.718	6.000
303.907	45.000
304.096	40.000
304.285	36.000
304.474	53.000
304.663	56.000
304.852	19.000
305.041	16.000
305.230	5.000
305.419	20.000
305.608	43.000
305.797	70.000
305.986	60.000
306.175	21.000
306.364	0.000
306.553	26.000
306.743	19.000
306.932	43.000
307.121	48.000
307.310	26.000
307.499	64.000
307.688	60.000
307.877	45.000
308.066	53.000
308.255	65.000
308.444	54.000
308.633	61.000
308.822	14.000
309.011	-15.000
309.200	13.000
309.389	64.000
309.578	40.000
309.767	44.000
309.956	74.000
310.145	45.000
310.334	44.000
310.523	28.000
310.712	31.000
310.901	31.000
311.091	26.000
311.280	64.000
311.469	62.000
311.658	59.000
311.847	34.000
312.036	10.000
312.225	66.000
312.414	20.000
312.603	2.000
312.792	39.000
312.981	36.000
313.170	27.000
313.349	45.000
313.527	51.000
313.706	54.000
313.884	61.000
314.063	60.000
314.241	79.000
314.420	72.000
314.598	41.000
314.777	59.000
314.955	22.000
315.134	-4.000
315.312	40.000
315.491	49.000
315.669	19.000
315.848	-17.000
316.027	-9.000
316.205	10.000
316.384	42.000
316.562	60.000
316.741	31.000
316.919	50.000
317.098	65.000
317.276	27.000
317.455	53.000
317.633	36.000
317.812	19.000
317.990	23.000
318.169	50.000
318.347	81.000
318.526	78.000
318.705	45.000
318.883	32.000
319.062	33.000
319.240	33.000
319.419	30.000
319.597	22.000
319.776	18.000
319.954	27.000
320.133	-4.000
320.311	37.000
320.490	97.000
320.668	103.000
320.847	68.000
321.025	34.000
321.204	12.000
321.382	22.000
321.561	48.000
321.740	85.000
321.918	46.000
322.097	20.000
322.275	-5.000
322.454	2.000
322.632	22.000
322.811	35.000
322.989	44.000
323.168	63.000
323.346	65.000
323.525	12.000
323.703	-5.000
323.882	26.000
324.060	64.000
324.239	49.000
324.418	35.000
324.596	50.000
324.775	34.000
324.953	18.000
325.132	64.000
325.310	73.000
325.489	74.000
325.667	74.000
325.846	73.000
326.024	61.000
326.203	64.000
326.381	33.000
326.560	-2.000
326.738	25.000
326.917	58.000
327.096	20.000
327.274	25.000
327.453	57.000
327.631	68.000
327.810	46.000
327.988	72.000
328.167	76.000
328.345	57.000
328.524	14.000
328.702	28.000
328.881	24.000
329.059	12.000
329.238	34.000
329.416	76.000
329.595	74.000
329.774	87.000
329.952	55.000
330.131	33.000
330.309	81.000
330.488	96.000
330.666	64.000
330.845	59.000
331.023	60.000
331.202	51.000
331.380	18.000
331.559	43.000
331.737	47.000
331.916	52.000
332.094	103.000
332.273	73.000
332.452	44.000
332.630	33.000
332.809	35.000
332.987	50.000
333.166	69.000
333.344	65.000
333.523	4.000
333.701	31.000
333.880	77.000
334.058	57.000
334.237	56.000
334.415	78.000
334.594	65.000
334.772	34.000
334.951	21.000
335.129	42.000
335.308	64.000
335.487	72.000
335.665	61.000
335.844	114.000
336.022	110.000
336.201	55.000
336.379	26.000
336.558	8.000
336.736	34.000
336.915	44.000
337.093	59.000
337.272	36.000
337.450	61.000
337.629	93.000
337.807	102.000
337.986	86.000
338.165	89.000
338.343	78.000
338.522	55.000
338.700	22.000
338.879	27.000
339.057	100.000
339.236	78.000
339.414	53.000
339.593	32.000
339.771	57.000
339.950	51.000
340.128	44.000
340.307	74.000
340.485	21.000
340.664	43.000
340.843	76.000
341.021	93.000
341.200	73.000
341.378	44.000
341.557	26.000
341.735	50.000
341.914	39.000
342.092	51.000
342.271	47.000
342.449	77.000
342.628	40.000
342.806	49.000
342.985	61.000
343.163	63.000
343.342	28.000
343.521	55.000
343.699	63.000
343.878	49.000
344.056	66.000
344.235	73.000
344.413	36.000
344.592	69.000
344.770	65.000
344.949	47.000
345.127	53.000
345.306	63.000
345.484	68.000
345.663	61.000
345.841	13.000
346.020	44.000
346.199	99.000
346.377	117.000
346.556	101.000
346.734	89.000
346.913	74.000
347.091	83.000
347.270	96.000
347.448	82.000
347.627	70.000
347.805	86.000
347.984	107.000
348.162	59.000
348.341	66.000
348.519	80.000
348.698	76.000
348.876	35.000
349.055	9.000
349.234	65.000
349.412	95.000
349.591	48.000
349.769	83.000
349.948	85.000
350.126	78.000
350.305	81.000
350.483	44.000
350.662	36.000
350.840	63.000
351.019	53.000
351.197	77.000
351.376	46.000
351.554	29.000
351.733	40.000
351.912	72.000
352.090	79.000
352.269	59.000
352.447	86.000
352.626	46.000
352.804	39.000
352.983	45.000
353.161	76.000
353.340	60.000
353.518	64.000
353.697	49.000
353.875	51.000
354.054	60.000
354.232	27.000
354.411	30.000
354.590	52.000
354.768	70.000
354.947	83.000
355.125	71.000
355.304	52.000
355.482	38.000
355.661	51.000
355.839	34.000
356.018	24.000
356.196	46.000
356.375	94.000
356.553	79.000
356.732	81.000
356.910	68.000
357.089	44.000
357.268	50.000
357.446	51.000
357.625	13.000
357.803	29.000
357.982	96.000
358.160	128.000
358.339	124.000
358.517	100.000
358.696	97.000
358.874	71.000
359.053	52.000
359.231	20.000
359.410	25.000
359.588	77.000
359.767	98.000
359.945	87.000
360.124	127.000
360.303	113.000
360.481	79.000
360.660	40.000
360.838	17.000
361.017	25.000
361.195	50.000
361.374	31.000
361.552	68.000
361.731	94.000
361.909	82.000
362.088	77.000
362.266	60.000
362.445	68.000
362.623	84.000
362.802	84.000
362.981	59.000
363.159	87.000
363.338	81.000
363.516	82.000
363.695	85.000
363.873	89.000
364.052	76.000
364.230	79.000
364.409	113.000
364.587	74.000
364.766	49.000
364.944	80.000
365.123	94.000
365.301	77.000
365.480	118.000
365.660	72.000
365.839	56.000
366.019	78.000
366.199	80.000
366.379	86.000
366.558	97.000
366.738	77.000
366.918	78.000
367.098	69.000
367.277	73.000
367.457	71.000
367.637	64.000
367.816	72.000
367.996	70.000
368.176	101.000
368.356	85.000
368.535	74.000
368.715	84.000
368.895	107.000
369.075	82.000
369.254	82.000
369.434	94.000
369.614	84.000
369.793	67.000
369.973	73.000
370.153	66.000
370.333	86.000
370.512	57.000
370.692	90.000
370.872	123.000
371.051	95.000
371.231	100.000
371.411	98.000
371.591	63.000
371.770	81.000
371.950	106.000
372.130	68.000
372.310	78.000
372.489	74.000
372.669	49.000
372.849	63.000
373.028	105.000
373.208	111.000
373.388	104.000
373.568	78.000
373.747	119.000
373.927	72.000
374.107	28.000
374.287	81.000
374.466	102.000
374.646	96.000
374.826	114.000
375.005	60.000
375.185	83.000
375.365	89.000
375.545	97.000
375.724	113.000
375.904	114.000
376.084	116.000
376.263	118.000
376.443	119.000
376.623	103.000
376.803	109.000
376.982	100.000
377.162	92.000
377.342	82.000
377.522	76.000
377.701	100.000
377.881	91.000
378.061	96.000
378.240	66.000
378.420	74.000
378.600	90.000
378.780	47.000
378.959	88.000
379.139	138.000
379.319	119.000
379.499	91.000
379.678	89.000
379.858	133.000
380.038	115.000
380.217	99.000
380.397	50.000
380.577	51.000
380.757	105.000
380.936	128.000
381.116	134.000
381.296	117.000
381.476	149.000
381.655	106.000
381.835	76.000
382.015	93.000
382.194	108.000
382.374	112.000
382.554	124.000
382.734	97.000
