296.912	113.500
297.101	109.500
297.290	117.500
297.479	120.500
297.668	86.500
297.858	65.500
298.047	88.500
298.236	44.500
298.425	63.500
298.614	122.500
298.803	80.500
298.992	92.500
299.181	58.500
299.370	107.500
299.559	46.500
299.748	105.500
299.937	99.500
300.126	77.500
300.315	69.500
300.504	88.500
300.693	107.500
300.882	116.500
301.071	104.500
301.260	120.500
301.449	102.500
301.638	64.500
301.827	74.500
302.016	52.500
302.205	36.500
302.395	65.500
302.584	70.500
302.773	89.500
302.962	92.500
303.151	38.500
303.340	40.500
303.529	52.500
303.718	24.500
303.907	76.500
304.096	83.500
304.285	119.500
304.474	81.500
304.663	75.500
304.852	89.500
305.041	76.500
305.230	52.500
305.419	54.500
305.608	56.500
305.797	43.500
305.986	60.500
306.175	93.500
306.364	134.500
306.553	127.500
306.743	75.500
306.932	70.500
307.121	73.500
307.310	37.500
307.499	103.500
307.688	124.500
307.877	105.500
308.066	106.500
308.255	95.500
308.444	128.500
308.633	170.500
308.822	55.500
309.011	68.500
309.200	125.500
309.389	57.500
309.578	72.500
309.767	102.500
309.956	75.500
310.145	70.500
310.334	81.500
310.523	128.500
310.712	42.500
310.901	94.500
311.091	119.500
311.280	140.500
311.469	120.500
311.658	69.500
311.847	54.500
312.036	88.500
312.225	135.500
312.414	124.500
312.603	72.500
312.792	93.500
312.981	70.500
313.170	77.500
313.349	54.500
313.527	131.500
313.706	133.500
313.884	60.500
314.063	102.500
314.241	52.500
314.420	107.500
314.598	21.500
314.777	12.500
314.955	45.500
315.134	147.500
315.312	77.500
315.491	106.500
315.669	61.500
315.848	135.500
316.027	53.500
316.205	100.500
316.384	108.500
316.562	82.500
316.741	115.500
316.919	98.500
317.098	134.500
317.276	104.500
317.455	65.500
317.633	126.500
317.812	64.500
317.990	97.500
318.169	93.500
318.347	85.500
318.526	126.500
318.705	106.500
318.883	92.500
319.062	76.500
319.240	134.500
319.419	62.500
319.597	52.500
319.776	105.500
319.954	76.500
320.133	50.500
320.311	71.500
320.490	174.500
320.668	100.500
320.847	82.500
321.025	121.500
321.204	110.500
321.382	165.500
321.561	73.500
321.740	119.500
321.918	89.500
322.097	115.500
322.275	96.500
322.454	117.500
322.632	95.500
322.811	77.500
322.989	115.500
323.168	112.500
323.346	134.500
323.525	131.500
323.703	100.500
323.882	99.500
324.060	122.500
324.239	115.500
324.418	79.500
324.596	86.500
324.775	113.500
324.953	149.500
325.132	126.500
325.310	111.500
325.489	100.500
325.667	65.500
325.846	80.500
326.024	99.500
326.203	77.500
326.381	56.500
326.560	93.500
326.738	82.500
326.917	30.500
327.096	110.500
327.274	110.500
327.453	121.500
327.631	168.500
327.810	112.500
327.988	117.500
328.167	56.500
328.345	124.500
328.524	97.500
328.702	102.500
328.881	119.500
329.059	118.500
329.238	100.500
329.416	122.500
329.595	92.500
329.774	88.500
329.952	104.500
330.131	61.500
330.309	111.500
330.488	117.500
330.666	194.500
330.845	168.500
331.023	98.500
331.202	133.500
331.380	124.500
331.559	91.500
331.737	103.500
331.916	98.500
332.094	84.500
332.273	117.500
332.452	108.500
332.630	155.500
332.809	141.500
332.987	134.500
333.166	78.500
333.344	95.500
333.523	133.500
333.701	89.500
333.880	79.500
334.058	115.500
334.237	114.500
334.415	157.500
334.594	111.500
334.772	96.500
334.951	131.500
335.129	116.500
335.308	82.500
335.487	89.500
335.665	158.500
335.844	98.500
336.022	111.500
336.201	134.500
336.379	159.500
336.558	135.500
336.736	112.500
336.915	125.500
337.093	146.500
337.272	114.500
337.450	96.500
337.629	149.500
337.807	186.500
337.986	190.500
338.165	151.500
338.343	123.500
338.522	133.500
338.700	127.500
338.879	139.500
339.057	174.500
339.236	121.500
339.414	147.500
339.593	89.500
339.771	57.500
339.950	127.500
340.128	119.500
340.307	150.500
340.485	100.500
340.664	118.500
340.843	74.500
341.021	111.500
341.200	122.500
341.378	94.500
341.557	161.500
341.735	111.500
341.914	129.500
342.092	107.500
342.271	85.500
342.449	155.500
342.628	113.500
342.806	136.500
342.985	134.500
343.163	116.500
343.342	141.500
343.521	149.500
343.699	66.500
343.878	122.500
344.056	132.500
344.235	105.500
344.413	111.500
344.592	128.500
344.770	143.500
344.949	184.500
345.127	154.500
345.306	146.500
345.484	134.500
345.663	139.500
345.841	123.500
346.020	138.500
346.199	131.500
346.377	115.500
346.556	158.500
346.734	176.500
346.913	133.500
347.091	98.500
347.270	123.500
347.448	132.500
347.627	135.500
347.805	111.500
347.984	160.500
348.162	125.500
348.341	87.500
348.519	137.500
348.698	175.500
348.876	110.500
349.055	144.500
349.234	104.500
349.412	110.500
349.591	57.500
349.769	90.500
349.948	159.500
350.126	151.500
350.305	140.500
350.483	143.500
350.662	105.500
350.840	58.500
351.019	146.500
351.197	157.500
351.376	191.500
351.554	90.500
351.733	129.500
351.912	135.500
352.090	82.500
352.269	106.500
352.447	157.500
352.626	117.500
352.804	106.500
352.983	117.500
353.161	116.500
353.340	177.500
353.518	120.500
353.697	122.500
353.875	103.500
354.054	156.500
354.232	175.500
354.411	172.500
354.590	67.500
354.768	86.500
354.947	158.500
355.125	181.500
355.304	163.500
355.482	79.500
355.661	109.500
355.839	130.500
356.018	158.500
356.196	139.500
356.375	116.500
356.553	138.500
356.732	160.500
356.910	138.500
357.089	146.500
357.268	130.500
357.446	166.500
357.625	136.500
357.803	117.500
357.982	167.500
358.160	100.500
358.339	168.500
358.517	207.500
358.696	181.500
358.874	129.500
359.053	128.500
359.231	121.500
359.410	128.500
359.588	133.500
359.767	72.500
359.945	149.500
360.124	151.500
360.303	166.500
360.481	114.500
360.660	133.500
360.838	84.500
361.017	101.500
361.195	103.500
361.374	136.500
361.552	135.500
361.731	124.500
361.909	119.500
