timestamp,measurement,tia_par,miniPAR,metadata,f1_415,f2_445,f3_480,f4_515,f5_555,f6_590,f7_630,f8_680,clear,nir,gain,aint,astep
2026-08-10T14:54:44,79,2033.6780800000001,miniPAR_ValidDevice_2,outside no filter angle,1097.0,1844.0,2522.5,2961.5,3150.0,3513.0,4707.0,6506.0,18915.0,15952.5,2,100,999
2026-08-10T14:54:44,79,2033.6780800000001,miniPAR_miniPAR,outside no filter angle,1056.0,1775.5,2443.5,2916.5,3045.5,3400.0,4618.5,6286.0,20350.5,15877.0,2,100,999
2026-08-10T14:54:51,80,2031.9621000000002,miniPAR_ValidDevice_1,outside no filter angle,1075.5,1807.5,2466.5,2896.5,3076.5,3413.0,4627.0,6408.5,20088.0,15787.5,2,100,999
2026-08-10T14:54:51,80,2031.9621000000002,miniPAR_ValidDevice_2,outside no filter angle,1094.5,1841.5,2519.5,2957.5,3142.5,3505.0,4696.0,6489.5,18869.5,15910.0,2,100,999
2026-08-10T14:54:51,80,2031.9621000000002,miniPAR_miniPAR,outside no filter angle,1053.5,1773.5,2441.0,2913.0,3039.0,3392.0,4608.0,6270.5,20297.5,15830.5,2,100,999
2026-08-10T14:54:59,81,2024.1049600000001,miniPAR_ValidDevice_1,outside no filter angle,1071.0,1801.0,2457.0,2885.5,3063.0,3398.5,4607.5,6381.0,20005.0,15732.0,2,100,999
2026-08-10T14:54:59,81,2024.1049600000001,miniPAR_ValidDevice_2,outside no filter angle,1089.5,1835.5,2510.5,2945.0,3132.0,3493.0,4678.0,6465.0,18803.0,15866.0,2,100,999
2026-08-10T14:54:59,81,2024.1049600000001,miniPAR_miniPAR,outside no filter angle,1049.0,1766.5,2431.0,2901.5,3027.0,3379.0,4589.0,6245.0,20219.0,15776.0,2,100,999
2026-08-10T14:55:12,82,1555.7851500000002,miniPAR_ValidDevice_1,outside no filter angle,797.0,1334.0,1813.0,2127.5,2252.5,2501.5,3383.5,4690.5,14856.0,11857.0,2,100,999
2026-08-10T14:55:12,82,1555.7851500000002,miniPAR_ValidDevice_2,outside no filter angle,824.5,1382.5,1885.5,2209.5,2345.5,2617.5,3501.5,4841.0,14195.0,12127.0,2,100,999
2026-08-10T14:55:12,82,1555.7851500000002,miniPAR_miniPAR,outside no filter angle,783.0,1312.0,1798.5,2145.0,2233.5,2495.0,3382.0,4606.0,15058.0,11925.5,2,100,999
2026-08-10T14:55:24,83,935.513468,miniPAR_ValidDevice_1,outside no filter angle,451.5,759.5,1023.0,1190.0,1249.5,1382.5,1862.5,2580.0,8312.5,6675.0,2,100,999
2026-08-10T14:55:24,83,935.513468,miniPAR_ValidDevice_2,outside no filter angle,474.5,802.0,1085.5,1262.5,1329.0,1478.5,1971.5,2723.5,8091.0,6938.5,2,100,999
2026-08-10T14:55:24,83,935.513468,miniPAR_miniPAR,outside no filter angle,441.5,745.5,1013.0,1198.0,1237.5,1377.5,1860.0,2530.0,8403.5,6682.5,2,100,999
2026-08-10T14:55:43,84,133.9489,miniPAR_ValidDevice_1,outside no filter angle,84.0,128.5,167.0,195.5,208.0,236.0,312.0,437.5,1551.5,1513.0,2,100,999
2026-08-10T14:55:43,84,133.9489,miniPAR_ValidDevice_2,outside no filter angle,86.5,132.0,171.5,202.0,214.0,244.0,319.0,447.5,1478.0,1547.5,2,100,999
2026-08-10T14:55:43,84,133.9489,miniPAR_miniPAR,outside no filter angle,87.0,133.0,172.5,208.0,216.0,248.5,329.5,455.5,1663.0,1621.0,2,100,999
2026-08-10T14:55:49,85,133.011885,miniPAR_ValidDevice_1,outside no filter angle,83.0,127.5,165.5,194.5,207.0,235.0,311.0,436.0,1548.0,1512.0,2,100,999
2026-08-10T14:55:49,85,133.011885,miniPAR_ValidDevice_2,outside no filter angle,86.0,131.5,171.0,201.5,214.0,244.5,319.0,446.5,1478.0,1550.0,2,100,999
2026-08-10T14:55:49,85,133.011885,miniPAR_miniPAR,outside no filter angle,86.5,132.0,171.5,207.0,216.0,248.0,329.0,454.0,1661.0,1622.5,2,100,999
2026-08-10T14:55:57,86,133.158645,miniPAR_ValidDevice_1,outside no filter angle,83.0,127.0,165.0,194.0,206.5,234.5,310.5,435.0,1545.5,1512.0,2,100,999
2026-08-10T14:55:57,86,133.158645,miniPAR_ValidDevice_2,outside no filter angle,86.0,131.0,171.0,201.0,213.5,243.5,318.5,446.0,1476.0,1549.5,2,100,999
2026-08-10T14:55:57,86,133.158645,miniPAR_miniPAR,outside no filter angle,86.5,132.0,171.0,206.5,215.5,247.5,328.0,453.0,1658.0,1622.0,2,100,999
2026-08-10T14:56:31,87,131.88296,miniPAR_ValidDevice_1,outside no filter angle,83.0,126.0,164.0,192.5,205.5,233.5,309.0,434.5,1541.0,1508.5,2,100,999
2026-08-10T14:56:31,87,131.88296,miniPAR_ValidDevice_2,outside no filter angle,86.0,130.0,169.0,199.0,212.0,242.5,316.5,444.5,1469.5,1546.0,2,100,999
2026-08-10T14:56:31,87,131.88296,miniPAR_miniPAR,outside no filter angle,86.0,131.0,170.0,205.0,214.5,247.5,327.5,452.5,1657.0,1627.5,2,100,999
2026-08-10T14:56:50,88,1370.4171000000001,miniPAR_ValidDevice_1,outside no filter angle,668.5,1140.5,1550.5,1805.0,1900.5,2093.0,2828.5,3901.0,12265.0,9417.0,2,100,999
2026-08-10T14:56:50,88,1370.4171000000001,miniPAR_ValidDevice_2,outside no filter angle,667.5,1141.5,1554.5,1807.0,1905.0,2109.5,2813.0,3871.5,11306.5,9361.5,2,100,999
2026-08-10T14:56:50,88,1370.4171000000001,miniPAR_miniPAR,outside no filter angle,649.0,1108.5,1519.0,1795.5,1857.0,2059.0,2784.0,3774.0,12269.5,9399.0,2,100,999
2026-08-10T14:57:17,89,969.4712,miniPAR_ValidDevice_1,outside no filter angle,454.5,774.5,1047.5,1215.0,1280.0,1406.5,1894.5,2608.5,8268.0,6348.0,2,100,999
2026-08-10T14:57:17,89,969.4712,miniPAR_ValidDevice_2,outside no filter angle,446.5,767.0,1039.5,1203.0,1268.5,1401.5,1863.0,2558.0,7535.5,6238.0,2,100,999
2026-08-10T14:57:17,89,969.4712,miniPAR_miniPAR,outside no filter angle,437.0,748.5,1021.0,1202.0,1244.5,1376.0,1855.0,2509.5,8222.0,6296.5,2,100,999
